algorithm,compression_ratio,hausdorff_distance_mean,hausdorff_distance_std,average_pte_mean,average_pte_std,frechet_distance_mean,frechet_distance_std,ped_mean,ped_std,dad_mean,dad_std,sed_mean,sed_std,sad_mean,sad_std,issd_mean,issd_std,turn_preservation_mean,turn_preservation_std,stop_preservation_mean,stop_preservation_std,runtime_seconds_mean,runtime_seconds_std,memory_mb_mean,memory_mb_std
vw,5.003484320557491,36.631676385093186,,1.252936101290632,,36.631676385093186,,1.252936101290632,,78.0372246293464,,459.06796219567264,,0.7073863419075473,,13062047.42837306,,,,,,8.809314012527466,,0.04990386962890625,
vw,5.015873015873016,38.38370251146498,,0.9610922758038603,,38.38370251146498,,0.9610922758038603,,50.317348993302716,,549.2226889352102,,0.6821652737049435,,4255369.841515034,,,,,,1.629530668258667,,0.017856597900390625,
vw,5.016949152542373,98.1820586980644,,1.5966102540586233,,98.1820586980644,,1.5966102540586233,,89.49317530658632,,716.5405274266006,,1.8347650678397294,,35984447.543890074,,,,,,6.235188961029053,,0.027622222900390625,
vw,5.033333333333333,52.58873724983718,,2.9036356184551813,,52.58873724983718,,2.9036356184551813,,61.37271548872003,,62.18062938017635,,2.0954166530591594,,90159.81628992001,,,,,,0.09125947952270508,,0.005705833435058594,
vw,5.097560975609756,16.596008991294674,,1.1869114090907613,,16.596008991294674,,1.1869114090907613,,80.10509913989893,,31.692151859918766,,0.5951339555249618,,78807.90409527176,,,,,,0.2878415584564209,,0.005705833435058594,
vw,10.031746031746032,74.48639668396832,,1.9026705649066165,,75.26322701267034,,1.9026705649066165,,50.370258146714946,,548.4943009110988,,0.6461980834777503,,4172220.7761151907,,,,,,1.6380066871643066,,0.017856597900390625,
vw,10.041958041958042,74.09343334379047,,2.0328798508324346,,77.72600038285779,,2.0328798508324346,,86.18304453529754,,421.24517299443784,,0.6881968628018962,,12000444.967751326,,,,,,9.11203145980835,,0.048496246337890625,
vw,10.066666666666666,67.05102804403816,,10.977837373658822,,67.05102804403816,,10.977837373658822,,62.657353103248134,,96.44859491774429,,1.92546776580503,,98847.22213934973,,,,,,0.09364938735961914,,0.005705833435058594,
vw,10.090909090909092,141.36587350899993,,4.798308607822016,,184.69793801863884,,4.798308607822016,,85.66089187619009,,717.6733306551192,,1.8548484693760952,,37078263.54529834,,,,,,5.654950380325317,,0.027622222900390625,
vw,10.45,25.220438203152547,,3.999366908733784,,30.53487115422947,,3.999366908733784,,93.00033538007342,,77.85775419067905,,0.5192619199468963,,130334.36493550055,,,,,,0.28974366188049316,,0.005705833435058594,
